TARGET_total_pest_count_above25,TARGET_total_pest_count,date,trap_crop,pest,region,lon,lat,year,class,week,month,dist_to_road_km,dist_to_water_km,total_pest_count_1_weeks_ago_0_years_ago,total_pest_count_2_weeks_ago_0_years_ago,total_pest_count_0_weeks_ago_1_years_ago,neighbor_pest_count_0_weeks_ago_0_years_ago,neighbor_pest_count_1_weeks_ago_0_years_ago,most_recent_generation_wk_0_weeks_ago_0_years_ago,most_recent_generation_wk_0_weeks_ago_1_years_ago,neighbor_most_recent_generation_wk_0_weeks_ago_0_years_ago,neighbor_most_recent_generation_wk_0_weeks_ago_1_years_ago,season_first_generation_wk_0_weeks_ago_0_years_ago,season_first_generation_wk_0_weeks_ago_1_years_ago,neighbor_season_first_generation_wk_0_weeks_ago_0_years_ago,neighbor_season_first_generation_wk_0_weeks_ago_1_years_ago,annual_days_below_freezing_0_years_ago,annual_days_below_freezing_1_years_ago,season_cumulative_degree_days_0_weeks_ago_0_years_ago,season_cumulative_degree_days_1_weeks_ago_0_years_ago,season_cumulative_degree_days_2_weeks_ago_0_years_ago,season_cumulative_degree_days_0_weeks_ago_1_years_ago,degree_days_sum_0_weeks_ago_0_years_ago,degree_days_sum_1_weeks_ago_0_years_ago,degree_days_sum_2_weeks_ago_0_years_ago,degree_days_sum_0_weeks_ago_1_years_ago,degree_days_std_0_weeks_ago_0_years_ago,degree_days_std_1_weeks_ago_0_years_ago,degree_days_std_2_weeks_ago_0_years_ago,degree_days_std_0_weeks_ago_1_years_ago,high_temp_mean_0_weeks_ago_0_years_ago,high_temp_mean_1_weeks_ago_0_years_ago,high_temp_mean_2_weeks_ago_0_years_ago,high_temp_mean_0_weeks_ago_1_years_ago,high_temp_max_0_weeks_ago_0_years_ago,high_temp_max_1_weeks_ago_0_years_ago,high_temp_max_2_weeks_ago_0_years_ago,high_temp_max_0_weeks_ago_1_years_ago,high_temp_std_0_weeks_ago_0_years_ago,high_temp_std_1_weeks_ago_0_years_ago,high_temp_std_2_weeks_ago_0_years_ago,high_temp_std_0_weeks_ago_1_years_ago,low_temp_mean_0_weeks_ago_0_years_ago,low_temp_mean_1_weeks_ago_0_years_ago,low_temp_mean_2_weeks_ago_0_years_ago,low_temp_mean_0_weeks_ago_1_years_ago,low_temp_min_0_weeks_ago_0_years_ago,low_temp_min_1_weeks_ago_0_years_ago,low_temp_min_2_weeks_ago_0_years_ago,low_temp_min_0_weeks_ago_1_years_ago,low_temp_std_0_weeks_ago_0_years_ago,low_temp_std_1_weeks_ago_0_years_ago,low_temp_std_2_weeks_ago_0_years_ago,low_temp_std_0_weeks_ago_1_years_ago,wind_bearing_degree_mean_0_weeks_ago_0_years_ago,wind_bearing_degree_mean_1_weeks_ago_0_years_ago,wind_bearing_degree_mean_2_weeks_ago_0_years_ago,wind_bearing_degree_mean_0_weeks_ago_1_years_ago,wind_bearing_degree_std_0_weeks_ago_0_years_ago,wind_bearing_degree_std_1_weeks_ago_0_years_ago,wind_bearing_degree_std_2_weeks_ago_0_years_ago,wind_bearing_degree_std_0_weeks_ago_1_years_ago,wind_speed_kmph_mean_0_weeks_ago_0_years_ago,wind_speed_kmph_mean_1_weeks_ago_0_years_ago,wind_speed_kmph_mean_2_weeks_ago_0_years_ago,wind_speed_kmph_mean_0_weeks_ago_1_years_ago,wind_speed_kmph_max_0_weeks_ago_0_years_ago,wind_speed_kmph_max_1_weeks_ago_0_years_ago,wind_speed_kmph_max_2_weeks_ago_0_years_ago,wind_speed_kmph_max_0_weeks_ago_1_years_ago,total_precip_mm_sum_0_weeks_ago_0_years_ago,total_precip_mm_sum_1_weeks_ago_0_years_ago,total_precip_mm_sum_2_weeks_ago_0_years_ago,total_precip_mm_sum_0_weeks_ago_1_years_ago,humidity_mean_0_weeks_ago_0_years_ago,humidity_mean_1_weeks_ago_0_years_ago,humidity_mean_2_weeks_ago_0_years_ago,humidity_mean_0_weeks_ago_1_years_ago
1,36.75,8/14/18,GR_20_00024_cotton,Helicoverpa armigera,Thessaly,22.68018311,39.53648055,2018,train ,33,8,0.174419671,0.154166669,35,73,108.25,8.920150987,35.52034233,30,30,30,30,25,27,25,27,7,45,1359.651555,1269.428555,1180.705555,1277.269709,90.223,88.723,90.723,96.15037732,0.957427108,1.219875091,0.786795792,1.510831381,30.71428571,30.28571429,30,31.71428571,32,32,32,34,1.112697281,1.380131119,1.290994449,1.704336206,20.28571429,20.28571429,21.14285714,21,19,19,20,18,0.951189731,1.380131119,0.899735411,1.632993162,165.4285714,161.8571429,166.5714286,186,22.23253729,35.90463559,34.37953433,20.0083316,7.142857143,6.714285714,7,5.571428571,10,8,8,7,6.2,0.4,21.9,0,47,47.57142857,57.71428571,38.85714286
0,0,8/20/18,GR_20_00024_cotton,Helicoverpa armigera,Thessaly,22.68018311,39.53648055,2018,train ,34,8,0.174419671,0.154166669,36.75,35,219.25,14.15467894,80.40108624,30,30,30,30,25,27,25,27,7,45,1446.374555,1359.651555,1269.428555,1352.492709,86.723,90.223,88.723,75.223,0.288675135,0.957427108,1.219875091,1.02933173,30.42857143,30.71428571,30.28571429,28.71428571,31,32,32,32,0.534522484,1.112697281,1.380131119,1.603567451,19.57142857,20.28571429,20.28571429,18,19,19,19,16,0.534522484,0.951189731,1.380131119,1.632993162,182.5714286,165.4285714,161.8571429,130.2857143,11.91437707,22.23253729,35.90463559,48.32430129,6.571428571,7.142857143,6.714285714,6.428571429,9,10,8,8,11.6,6.2,0.4,3.9,46.14285714,47,47.57142857,46.57142857
1,32.5,6/4/19,GR_20_00024_cotton,Helicoverpa armigera,Thessaly,22.68018311,39.53648055,2019,test,23,6,0.174419671,0.154166669,0,0,0,1.862685185,4.059882193,19.88235294,20.0625,18,19.88235294,18,18,19.47058824,19.375,12,7,444.7772978,363.2025447,299.4795447,504.8912573,81.5747531,63.723,56.27555257,85.223,3.59183762,0.906326967,1.171849672,0.63620901,30.28571429,27.14285714,26.85714286,30.57142857,34,30,28,32,3.545621042,1.864454471,1.069044968,0.975900073,18.28571429,16.28571429,14.42857143,19,14,15,12,18,3.773340064,0.755928946,1.618347187,0.577350269,181.4285714,175.4285714,184.8571429,200.8571429,62.4095536,65.18143177,57.35395532,61.06670826,5.428571429,7.857142857,7.571428571,6.571428571,9,12,14,10,0,4.4,13.9,5.1,50.14285714,54.28571429,52.28571429,49.14285714
1,231.5,6/10/19,GR_20_00024_cotton,Helicoverpa armigera,Thessaly,22.68018311,39.53648055,2019,test,24,6,0.174419671,0.154166669,32.5,0,132.2,5.204831933,20.75118343,21.13793103,20.88666667,21.57894737,19.94444444,18,18.16666667,20.62068966,20.34666667,12,7,547.8626306,444.7772978,363.2025447,581.6142573,103.0853328,81.5747531,63.723,76.723,1.256119277,3.59183762,0.906326967,2.439750182,32.85714286,30.28571429,27.14285714,28.71428571,35,34,30,33,1.951800146,3.545621042,1.864454471,3.401680257,22,18.28571429,16.28571429,18.42857143,20,14,15,16,1,3.773340064,0.755928946,1.618347187,142.2857143,181.4285714,175.4285714,169.2857143,31.90461976,62.4095536,65.18143177,17.33699595,5,5.428571429,7.857142857,5.857142857,5,9,12,7,21.4,0,4.4,15.1,49.42857143,50.14285714,54.28571429,53.42857143
1,472.5,6/18/19,GR_20_00024_cotton,Helicoverpa armigera,Thessaly,22.68018311,39.53648055,2019,test,25,6,0.174419671,0.154166669,231.5,32.5,179.5272727,9.184240363,24.86527973,23,21.17816092,23,19.94444444,23,18.16666667,23,20.71264368,12,7,649.9660764,547.8626306,444.7772978,654.8372573,102.1034458,103.0853328,81.5747531,73.223,1.328311585,1.256119277,3.59183762,1.566007967,33,32.85714286,30.28571429,27.71428571,36,35,34,31,1.632993162,1.951800146,3.545621042,2.563479778,21.57142857,22,18.28571429,18.42857143,19,20,14,17,1.397276262,1,3.773340064,0.786795792,153.8571429,142.2857143,181.4285714,166,34.31437294,31.90461976,62.4095536,59.86094999,4.142857143,5,5.428571429,8.142857143,5,5,9,11,10.1,21.4,0,4,53,49.42857143,50.14285714,49.57142857
1,379.75,6/24/19,GR_20_00024_cotton,Helicoverpa armigera,Thessaly,22.68018311,39.53648055,2019,test,26,6,0.174419671,0.154166669,472.5,231.5,100.5454545,15.27593208,18.68268097,23.75,24,23.5,24,23.5,24,23.75,24,12,7,746.4194021,649.9660764,547.8626306,711.0602573,96.45332571,102.1034458,103.0853328,56.223,1.332879008,1.328311585,1.256119277,1.994038735,31.14285714,33,32.85714286,25,35,36,35,29,2.544836041,1.632993162,1.951800146,3.31662479,21.71428571,21.57142857,22,16.28571429,21,19,20,15,0.487950036,1.397276262,1,1.380131119,93.14285714,153.8571429,142.2857143,205.8571429,47.1148546,34.31437294,31.90461976,82.62652635,7.142857143,4.142857143,5,7.428571429,10,5,5,11,9.9,10.1,21.4,45.9,49.71428571,53,49.42857143,66.85714286
1,215.75,7/1/19,GR_20_00024_cotton,Helicoverpa armigera,Thessaly,22.68018311,39.53648055,2019,test,27,7,0.174419671,0.154166669,379.75,472.5,47.22727273,20.97259136,6.563537566,25,25,24,25,24,25,25,25,12,7,856.1964599,746.4194021,649.9660764,809.2832573,109.7770578,96.45332571,102.1034458,98.223,1.198210046,1.332879008,1.328311585,1.214985793,35.57142857,31.14285714,33,31.42857143,38,35,36,33,2.370453041,2.544836041,1.632993162,1.902379462,22.14285714,21.71428571,21.57142857,21.85714286,20,21,19,21,1.214985793,0.487950036,1.397276262,0.690065559,121.5714286,93.14285714,153.8571429,130.7142857,44.11295026,47.1148546,34.31437294,33.79701311,5.285714286,7.142857143,4.142857143,5.714285714,7,10,5,7,1.8,9.9,10.1,16.1,37.28571429,49.71428571,53,54.85714286
1,89,7/8/19,GR_20_00024_cotton,Helicoverpa armigera,Thessaly,22.68018311,39.53648055,2019,test,28,7,0.174419671,0.154166669,215.75,379.75,52,19.20348837,6.910452962,25,25,26,25,26,25,25,25,12,7,954.5009364,856.1964599,746.4194021,901.0062573,98.30447651,109.7770578,96.45332571,91.723,2.844225381,1.198210046,1.332879008,1.933415433,33.28571429,35.57142857,31.14285714,30.71428571,38,38,35,33,4.231401884,2.370453041,2.544836041,2.058663459,20.85714286,22.14285714,21.71428571,20.71428571,18,20,21,18,2.734262328,1.214985793,0.487950036,1.889822365,196.1428571,121.5714286,93.14285714,169.4285714,94.3599996,44.11295026,47.1148546,16.6818978,6.714285714,5.285714286,7.142857143,4.571428571,9,7,10,7,29.9,1.8,9.9,2.7,48.71428571,37.28571429,49.71428571,48.85714286
1,36.75,7/15/19,GR_20_00024_cotton,Helicoverpa armigera,Thessaly,22.68018311,39.53648055,2019,test,29,7,0.174419671,0.154166669,89,215.75,100,19.37197437,15.29529617,25,25,26,25,26,25,25,25,12,7,1037.223936,954.5009364,856.1964599,1001.835179,82.723,98.30447651,109.7770578,100.828922,2.523697212,2.844225381,1.198210046,1.355849053,29.42857143,33.28571429,35.57142857,33.14285714,33,38,38,38,3.457221565,4.231401884,2.370453041,2.60950643,19.42857143,20.85714286,22.14285714,21.28571429,17,18,20,20,1.718249386,2.734262328,1.214985793,0.951189731,142.2857143,196.1428571,121.5714286,222,62.86947931,94.3599996,44.11295026,33.71448749,4.714285714,6.714285714,5.285714286,7.857142857,8,9,7,13,34.3,29.9,1.8,0.8,55.42857143,48.71428571,37.28571429,42
1,41.25,7/22/19,GR_20_00024_cotton,Helicoverpa armigera,Thessaly,22.68018311,39.53648055,2019,test,30,7,0.174419671,0.154166669,36.75,89,117,7.461912672,24.06881533,25,25,28,25,26,25,25,25,12,7,1143.73292,1037.223936,954.5009364,1089.982555,106.5089835,82.723,98.30447651,88.14737578,0.968915032,2.523697212,2.844225381,1.414928651,33.85714286,29.42857143,33.28571429,30,37,33,38,34,2.267786838,3.457221565,4.231401884,2.081665999,22.28571429,19.42857143,20.85714286,20.42857143,21,17,18,19,0.755928946,1.718249386,2.734262328,0.975900073,134.1428571,142.2857143,196.1428571,199.5714286,52.07823785,62.86947931,94.3599996,36.48222007,5.285714286,4.714285714,6.714285714,5.857142857,8,8,9,11,0.4,34.3,29.9,20.6,42.42857143,55.42857143,48.71428571,54.42857143
1,113,7/29/19,GR_20_00024_cotton,Helicoverpa armigera,Thessaly,22.68018311,39.53648055,2019,test,31,7,0.174419671,0.154166669,41.25,36.75,73,7.968438538,16.83943089,25,25,28,25,26,25,25,25,12,7,1258.46256,1143.73292,1037.223936,1180.705555,114.7296398,106.5089835,82.723,90.723,0.739071571,0.968915032,2.523697212,0.786795792,36.14285714,33.85714286,29.42857143,30,39,37,33,32,1.772810521,2.267786838,3.457221565,1.290994449,23.14285714,22.28571429,19.42857143,21.14285714,21,21,17,20,1.214985793,0.755928946,1.718249386,0.899735411,168,134.1428571,142.2857143,166.5714286,85.36197436,52.07823785,62.86947931,34.37953433,7.571428571,5.285714286,4.714285714,7,13,8,8,8,0,0.4,34.3,21.9,41.14285714,42.42857143,55.42857143,57.71428571
1,107.5,8/5/19,GR_20_00024_cotton,Helicoverpa armigera,Thessaly,22.68018311,39.53648055,2019,test,32,8,0.174419671,0.154166669,113,41.25,35,18.55730897,8.920150987,25,30,28,30,26,25,25,25,12,7,1367.490449,1258.46256,1143.73292,1269.428555,109.0278892,114.7296398,106.5089835,88.723,0.954691148,0.739071571,0.968915032,1.219875091,35.42857143,36.14285714,33.85714286,30.28571429,38,39,37,32,2.507132682,1.772810521,2.267786838,1.380131119,22,23.14285714,22.28571429,20.28571429,20,21,21,19,1.290994449,1.214985793,0.755928946,1.380131119,113.7142857,168,134.1428571,161.8571429,17.09497281,85.36197436,52.07823785,35.90463559,7.142857143,7.571428571,5.285714286,6.714285714,10,13,8,8,0,0,0.4,0.4,38.71428571,41.14285714,42.42857143,47.57142857
1,117.5,8/13/19,GR_20_00024_cotton,Helicoverpa armigera,Thessaly,22.68018311,39.53648055,2019,test,33,8,0.174419671,0.154166669,107.5,113,36.75,18.6910299,14.15467894,31,30,28,30,26,25,25,25,12,7,1474.601215,1367.490449,1258.46256,1359.651555,107.1107667,109.0278892,114.7296398,90.223,1.270595501,0.954691148,0.739071571,0.957427108,35.14285714,35.42857143,36.14285714,30.71428571,38,38,39,32,2.193062655,2.507132682,1.772810521,1.112697281,21.57142857,22,23.14285714,20.28571429,20,20,21,19,1.272418021,1.290994449,1.214985793,0.951189731,105.4285714,113.7142857,168,165.4285714,22.58212525,17.09497281,85.36197436,22.23253729,7.571428571,7.142857143,7.571428571,7.142857143,9,10,13,10,6.3,0,0,6.2,42.28571429,38.71428571,41.14285714,47
1,43.5,8/19/19,GR_20_00024_cotton,Helicoverpa armigera,Thessaly,22.68018311,39.53648055,2019,test,34,8,0.174419671,0.154166669,117.5,107.5,0,13.79318937,31.26613867,31,30,32,30,26,25,25,25,12,7,1580.50747,1474.601215,1367.490449,1446.374555,105.9062542,107.1107667,109.0278892,86.723,0.36790828,1.270595501,0.954691148,0.288675135,34.14285714,35.14285714,35.42857143,30.42857143,35,38,38,31,0.690065559,2.193062655,2.507132682,0.534522484,21.57142857,21.57142857,22,19.57142857,20,20,20,19,0.975900073,1.272418021,1.290994449,0.534522484,94.57142857,105.4285714,113.7142857,182.5714286,16.64188634,22.58212525,17.09497281,11.91437707,8.142857143,7.571428571,7.142857143,6.571428571,10,9,10,9,0,6.3,0,11.6,35.28571429,42.28571429,38.71428571,46.14285714
1,46,8/26/19,GR_20_00024_cotton,Helicoverpa armigera,Thessaly,22.68018311,39.53648055,2019,test,35,8,0.174419671,0.154166669,43.5,117.5,0,8.827242525,26.16101695,33,33,32,30,26,25,25,25,12,7,1684.791342,1580.50747,1474.601215,1536.097555,104.2838719,105.9062542,107.1107667,89.723,0.647940966,0.36790828,1.270595501,1.304753215,34.14285714,34.14285714,35.14285714,30.28571429,35,35,38,33,0.899735411,0.690065559,2.193062655,2.138089935,21.14285714,21.57142857,21.57142857,20.57142857,19,20,20,19,1.069044968,0.975900073,1.272418021,0.786795792,102.7142857,94.57142857,105.4285714,188.1428571,25.14434519,16.64188634,22.58212525,20.31771453,8.142857143,8.142857143,7.571428571,6.428571429,11,10,9,9,0,0,6.3,15.2,34,35.28571429,42.28571429,47.57142857
1,35.5,9/2/19,GR_20_00024_cotton,Helicoverpa armigera,Thessaly,22.68018311,39.53648055,2019,test,36,9,0.174419671,0.154166669,46,43.5,0,12.91057586,0,33,33,32,34,26,25,25,25,12,7,1780.940564,1684.791342,1580.50747,1624.320555,96.14922191,104.2838719,105.9062542,88.223,0.963377915,0.647940966,0.36790828,1.074598485,33.14285714,34.14285714,34.14285714,30.28571429,35,35,35,33,1.463850109,0.899735411,0.690065559,1.496026483,19.71428571,21.14285714,21.57142857,20.14285714,18,19,20,19,0.951189731,1.069044968,0.975900073,0.899735411,119.7142857,102.7142857,94.57142857,223.4285714,24.99809517,25.14434519,16.64188634,27.92165911,7.285714286,8.142857143,8.142857143,5.571428571,9,11,10,8,0.9,0,0,1.3,42.57142857,34,35.28571429,43.42857143
1,38.5,9/9/19,GR_20_00024_cotton,Helicoverpa armigera,Thessaly,22.68018311,39.53648055,2019,test,37,9,0.174419671,0.154166669,35.5,46,0,17.26689708,0,35,33,32,34,26,25,25,25,12,7,1868.163564,1780.940564,1684.791342,1699.543555,87.223,96.14922191,104.2838719,75.223,0.534522484,0.963377915,0.647940966,1.281739889,30.71428571,33.14285714,34.14285714,28.42857143,32,35,35,30,1.112697281,1.463850109,0.899735411,1.511857892,19.42857143,19.71428571,21.14285714,18.28571429,19,18,19,17,0.534522484,0.951189731,1.069044968,1.253566341,94.71428571,119.7142857,102.7142857,199.5714286,37.15604162,24.99809517,25.14434519,24.01983308,7.142857143,7.285714286,8.142857143,4.857142857,10,9,11,6,3.1,0.9,0,0.9,44.14285714,42.57142857,34,43.71428571
0,15.75,6/22/20,GR_20_00024_cotton,Helicoverpa armigera,Thessaly,22.68018311,39.53648055,2020,test,26,6,0.174419671,0.154166669,18.75,0.5,379.75,1.685410334,20.97259136,23,24,23,24,23,24,23,24,1,12,625.9008842,566.4558842,482.2328842,746.4194021,59.445,84.223,77.223,96.45332571,1.695582496,0.748013242,1.463850109,1.332879008,29.6,31,29.28571429,31.14285714,33,32,33,35,2.073644135,1,1.704336206,2.544836041,19.4,18.28571429,18,21.71428571,18,17,15,21,1.516575089,0.951189731,1.732050808,0.487950036,140.4,244.2857143,245.2857143,93.14285714,21.67487024,85.38874689,72.71568901,47.1148546,4.8,8.714285714,8.571428571,7.142857143,6,11,12,10,30.4,6,15.7,9.9,58.2,48.28571429,53.28571429,49.71428571
0,20,7/2/20,GR_20_00024_cotton,Helicoverpa armigera,Thessaly,22.68018311,39.53648055,2020,test,27,7,0.174419671,0.154166669,15.75,18.75,215.75,2.120029674,19.20348837,25,25,23,24.5,23,24.5,23,25,1,12,692.0079147,625.9008842,566.4558842,856.1964599,66.1070305,59.445,84.223,109.7770578,0.358422314,1.695582496,0.748013242,1.198210046,35.75,29.6,31,35.57142857,36,33,32,38,0.5,2.073644135,1,2.370453041,23.5,19.4,18.28571429,22.14285714,23,18,17,20,0.577350269,1.516575089,0.951189731,1.214985793,156.75,140.4,244.2857143,121.5714286,52.05365821,21.67487024,85.38874689,44.11295026,4.75,4.8,8.714285714,5.285714286,7,6,11,7,2.9,30.4,6,1.8,45.75,58.2,48.28571429,37.28571429
0,12.25,7/6/20,GR_20_00024_cotton,Helicoverpa armigera,Thessaly,22.68018311,39.53648055,2020,test,28,7,0.174419671,0.154166669,20,15.75,89,2.494314869,19.37197437,25,25,23,26,23,26,23,25,1,12,769.7662905,692.0079147,625.9008842,954.5009364,77.75837578,66.1070305,59.445,98.30447651,1.539323367,0.358422314,1.695582496,2.844225381,30.66666667,35.75,29.6,33.28571429,34,36,33,38,2.422120283,0.5,2.073644135,4.231401884,20.5,23.5,19.4,20.85714286,20,23,18,18,0.836660027,0.577350269,1.516575089,2.734262328,121.5,156.75,140.4,196.1428571,26.00576859,52.05365821,21.67487024,94.3599996,6.333333333,4.75,4.8,6.714285714,8,7,6,9,49.9,2.9,30.4,29.9,57.83333333,45.75,58.2,48.71428571
0,4.25,7/13/20,GR_20_00024_cotton,Helicoverpa armigera,Thessaly,22.68018311,39.53648055,2020,test,29,7,0.174419671,0.154166669,12.25,20,36.75,2.974003887,7.461912672,27,25,23,26,23,26,23,25,1,12,859.4892905,769.7662905,692.0079147,1037.223936,89.723,77.75837578,66.1070305,82.723,1.33630621,1.539323367,0.358422314,2.523697212,30.57142857,30.66666667,35.75,29.42857143,33,34,36,33,2.439750182,2.422120283,0.5,3.457221565,20.28571429,20.5,23.5,19.42857143,19,20,23,17,0.755928946,0.836660027,0.577350269,1.718249386,137.2857143,121.5,156.75,142.2857143,38.18688381,26.00576859,52.05365821,62.86947931,7.571428571,6.333333333,4.75,4.714285714,11,8,7,8,0.7,49.9,2.9,34.3,49.85714286,57.83333333,45.75,55.42857143
0,2.75,7/20/20,GR_20_00024_cotton,Helicoverpa armigera,Thessaly,22.68018311,39.53648055,2020,test,30,7,0.174419671,0.154166669,4.25,12.25,41.25,1.928328474,7.968438538,27,25,28,28,23,26,23,25,1,12,919.9333192,859.4892905,769.7662905,1143.73292,60.44402874,89.723,77.75837578,106.5089835,0.612338844,1.33630621,1.539323367,0.968915032,34.25,30.57142857,30.66666667,33.85714286,35,33,34,37,0.957427108,2.439750182,2.422120283,2.267786838,21.5,20.28571429,20.5,22.28571429,21,19,20,21,0.577350269,0.755928946,0.836660027,0.755928946,122,137.2857143,121.5,134.1428571,17.90716802,38.18688381,26.00576859,52.07823785,7,7.571428571,6.333333333,5.285714286,8,11,8,8,0.1,0.7,49.9,0.4,42.25,49.85714286,57.83333333,42.42857143
0,9.5,7/27/20,GR_20_00024_cotton,Helicoverpa armigera,Thessaly,22.68018311,39.53648055,2020,test,31,7,0.174419671,0.154166669,2.75,4.25,113,1.172740525,18.55730897,27,25,28,28,23,26,23,25,1,12,1031.356113,919.9333192,859.4892905,1258.46256,111.4227936,60.44402874,89.723,114.7296398,1.070161708,0.612338844,1.33630621,0.739071571,35.85714286,34.25,30.57142857,36.14285714,40,35,33,39,2.410295378,0.957427108,2.439750182,1.772810521,22.42857143,21.5,20.28571429,23.14285714,21,21,19,21,1.272418021,0.577350269,0.755928946,1.214985793,107.7142857,122,137.2857143,168,26.58141134,17.90716802,38.18688381,85.36197436,6.285714286,7,7.571428571,7.571428571,8,8,11,13,3.6,0.1,0.7,0,37.85714286,42.25,49.85714286,41.14285714
0,15.25,8/3/20,GR_20_00024_cotton,Helicoverpa armigera,Thessaly,22.68018311,39.53648055,2020,test,32,8,0.174419671,0.154166669,9.5,2.75,107.5,1.841836735,18.6910299,27,25,28,28,23,26,23,25,1,12,1128.225469,1031.356113,919.9333192,1367.490449,96.86935581,111.4227936,60.44402874,109.0278892,1.608105921,1.070161708,0.612338844,0.954691148,32,35.85714286,34.25,35.42857143,35,40,35,38,2.449489743,2.410295378,0.957427108,2.507132682,21,22.42857143,21.5,22,20,21,21,20,1.154700538,1.272418021,0.577350269,1.290994449,94.57142857,107.7142857,122,113.7142857,36.88205138,26.58141134,17.90716802,17.09497281,8.142857143,6.285714286,7,7.142857143,10,8,8,10,24.9,3.6,0.1,0,53.85714286,37.85714286,42.25,38.71428571
0,4.25,8/10/20,GR_20_00024_cotton,Helicoverpa armigera,Thessaly,22.68018311,39.53648055,2020,test,33,8,0.174419671,0.154166669,15.25,9.5,117.5,2.08819242,13.79318937,27,31,28,28,23,26,23,25,1,12,1237.728362,1128.225469,1031.356113,1474.601215,109.5028936,96.86935581,111.4227936,107.1107667,0.603560868,1.608105921,1.070161708,1.270595501,33.85714286,32,35.85714286,35.14285714,35,35,40,38,0.899735411,2.449489743,2.410295378,2.193062655,22.85714286,21,22.42857143,21.57142857,21,20,21,20,0.899735411,1.154700538,1.272418021,1.272418021,137,94.57142857,107.7142857,105.4285714,36.67424164,36.88205138,26.58141134,22.58212525,6.285714286,8.142857143,6.285714286,7.571428571,9,10,8,9,3.7,24.9,3.6,6.3,44,53.85714286,37.85714286,42.28571429
0,1.75,8/17/20,GR_20_00024_cotton,Helicoverpa armigera,Thessaly,22.68018311,39.53648055,2020,test,34,8,0.174419671,0.154166669,4.25,15.25,43.5,1.238670695,8.827242525,32,31,32,32,23,26,23,25,1,12,1237.728362,1237.728362,1128.225469,1580.50747,0,109.5028936,96.86935581,105.9062542,1.248445504,0.603560868,1.608105921,0.36790828,30.67346939,33.85714286,32,34.14285714,33.42857143,35,35,35,1.952532062,0.899735411,2.449489743,0.690065559,19.12244898,22.85714286,21,21.57142857,17.42857143,21,20,20,1.213903867,0.899735411,1.154700538,0.975900073,148.9387755,137,94.57142857,94.57142857,38.46121121,36.67424164,36.88205138,16.64188634,6.857142857,6.285714286,8.142857143,8.142857143,9.142857143,9,10,10,0,3.7,24.9,0,48.44897959,44,53.85714286,35.28571429
0,0,8/24/20,GR_20_00024_cotton,Helicoverpa armigera,Thessaly,22.68018311,39.53648055,2020,test,35,8,0.174419671,0.154166669,1.75,4.25,46,0.766717325,12.91057586,32,33,32,32,23,26,23,25,1,12,1237.728362,1237.728362,1237.728362,1684.791342,0,0,109.5028936,104.2838719,1.794178577,1.408407232,0.603560868,0.647940966,30.71428571,30.71428571,33.85714286,34.14285714,33.83333333,33.83333333,35,35,2.557288096,2.188866992,0.899735411,0.899735411,19.35714286,19.04761905,22.85714286,21.14285714,17.16666667,17.16666667,21,19,1.611767215,1.327134098,0.899735411,1.069044968,147.5952381,143.3333333,137,102.7142857,38.00458271,42.88568357,36.67424164,25.14434519,7.095238095,6.904761905,6.285714286,8.142857143,9.666666667,9.166666667,9,11,0,0,3.7,0,49.14285714,48.83333333,44,34
0,8.25,5/30/13,GR_20_00025_cotton,Helicoverpa armigera,Thessaly,22.68778991,39.49020678,2013,train ,22,5,0.043604918,0.513168931,0,0,0,8.603896104,6.322468508,18.7,19,18,18.47619048,18,18.38095238,18.5,18.66666667,2,12,342.2565968,295.4133182,236.1903182,346.9965308,46.84327857,59.223,48.223,60.223,1.584455338,1.272418021,2.397915762,1.380131119,24.42857143,26,24,25,28,27,28,28,1.718249386,1.154700538,2.768874621,1.825741858,14.14285714,16.14285714,15,17.42857143,12,14,13,14,1.864454471,1.772810521,2.160246899,1.618347187,198.7142857,216.1428571,199.8571429,118.5714286,66.31670048,32.7893711,25.2680864,60.13556115,12.42857143,14.85714286,9.142857143,9,18,20,12,11,0.4,0.2,0.4,12.9,53.57142857,53.42857143,64.57142857,66.57142857
0,23.25,6/3/13,GR_20_00025_cotton,Helicoverpa armigera,Thessaly,22.68778991,39.49020678,2013,train ,23,6,0.043604918,0.513168931,8.25,0,21.32142857,3.445261438,4.04507729,20,20.25,21,20.375,18,18.54166667,18.6,19.07142857,2,4.666666667,393.4795968,342.2565968,295.4133182,435.4806659,51.223,46.84327857,59.223,67.55633333,0.449867705,1.584455338,1.272418021,1.067259219,24.28571429,24.42857143,26,26.52380952,25,28,27,28,0.487950036,1.718249386,1.154700538,1.273010505,15.57142857,14.14285714,16.14285714,18,14,12,14,16.33333333,0.975900073,1.864454471,1.772810521,1.193086369,161.4285714,198.7142857,216.1428571,162.2380952,40.69749027,66.31670048,32.7893711,51.94163096,8.285714286,12.42857143,14.85714286,8.333333333,11,18,20,11,2.6,0.4,0.2,3.233333333,64.57142857,53.57142857,53.42857143,61.95238095
